date,name,category,value
"Wednesday, June 3, 2020",United Kingdom,Europe,13
"Thursday, June 4, 2020",United Kingdom,Europe,13
"Friday, June 5, 2020",United Kingdom,Europe,13
"Saturday, June 6, 2020",United Kingdom,Europe,13
"Sunday, June 7, 2020",United Kingdom,Europe,13
"Monday, June 8, 2020",United Kingdom,Europe,13
"Tuesday, June 9, 2020",United Kingdom,Europe,13
"Wednesday, June 10, 2020",United Kingdom,Europe,13
"Thursday, June 11, 2020",United Kingdom,Europe,13
"Friday, June 12, 2020",United Kingdom,Europe,13
"Saturday, June 13, 2020",United Kingdom,Europe,13
"Sunday, June 14, 2020",United Kingdom,Europe,13
"Monday, June 15, 2020",United Kingdom,Europe,13
"Tuesday, June 16, 2020",United Kingdom,Europe,13
"Wednesday, June 17, 2020",United Kingdom,Europe,13
"Thursday, June 18, 2020",United Kingdom,Europe,13
"Friday, June 19, 2020",United Kingdom,Europe,13
"Saturday, June 20, 2020",United Kingdom,Europe,13
"Sunday, June 21, 2020",United Kingdom,Europe,13
"Monday, June 22, 2020",United Kingdom,Europe,13
"Tuesday, June 23, 2020",United Kingdom,Europe,13
"Wednesday, June 24, 2020",United Kingdom,Europe,13
"Thursday, June 25, 2020",United Kingdom,Europe,13
"Friday, June 26, 2020",United Kingdom,Europe,13
"Saturday, June 27, 2020",United Kingdom,Europe,13
"Sunday, June 28, 2020",United Kingdom,Europe,13
"Monday, June 29, 2020",United Kingdom,Europe,13
"Tuesday, June 30, 2020",United Kingdom,Europe,13
"Wednesday, July 1, 2020",United Kingdom,Europe,13
"Thursday, July 2, 2020",United Kingdom,Europe,13
"Friday, July 3, 2020",United Kingdom,Europe,13
"Saturday, July 4, 2020",United Kingdom,Europe,13
"Sunday, July 5, 2020",United Kingdom,Europe,13
"Monday, July 6, 2020",United Kingdom,Europe,13
"Tuesday, July 7, 2020",United Kingdom,Europe,13
"Wednesday, July 8, 2020",United Kingdom,Europe,13
"Thursday, July 9, 2020",United Kingdom,Europe,13
"Friday, July 10, 2020",United Kingdom,Europe,13
"Saturday, July 11, 2020",United Kingdom,Europe,13
"Sunday, July 12, 2020",United Kingdom,Europe,13
"Monday, July 13, 2020",United Kingdom,Europe,13
"Tuesday, July 14, 2020",United Kingdom,Europe,13
"Wednesday, July 15, 2020",United Kingdom,Europe,13
"Thursday, July 16, 2020",United Kingdom,Europe,13
"Friday, July 17, 2020",United Kingdom,Europe,13
"Saturday, July 18, 2020",United Kingdom,Europe,13
"Sunday, July 19, 2020",United Kingdom,Europe,13
"Monday, July 20, 2020",United Kingdom,Europe,13
"Tuesday, July 21, 2020",United Kingdom,Europe,13
"Wednesday, July 22, 2020",United Kingdom,Europe,13
"Thursday, July 23, 2020",United Kingdom,Europe,13
"Friday, July 24, 2020",United Kingdom,Europe,13
"Saturday, July 25, 2020",United Kingdom,Europe,13
"Sunday, July 26, 2020",United Kingdom,Europe,13
"Monday, July 27, 2020",United Kingdom,Europe,13
"Tuesday, July 28, 2020",United Kingdom,Europe,13
"Wednesday, July 29, 2020",United Kingdom,Europe,13
"Thursday, July 30, 2020",United Kingdom,Europe,13
"Friday, July 31, 2020",United Kingdom,Europe,13
"Saturday, August 1, 2020",United Kingdom,Europe,13
"Sunday, August 2, 2020",United Kingdom,Europe,13
"Monday, August 3, 2020",United Kingdom,Europe,13
"Tuesday, August 4, 2020",United Kingdom,Europe,13
"Wednesday, August 5, 2020",United Kingdom,Europe,13
"Thursday, August 6, 2020",United Kingdom,Europe,13
"Friday, August 7, 2020",United Kingdom,Europe,13
"Saturday, August 8, 2020",United Kingdom,Europe,13
"Sunday, August 9, 2020",United Kingdom,Europe,13
"Monday, August 10, 2020",United Kingdom,Europe,13
"Tuesday, August 11, 2020",United Kingdom,Europe,13
"Wednesday, August 12, 2020",United Kingdom,Europe,13
"Thursday, August 13, 2020",United Kingdom,Europe,13
"Friday, August 14, 2020",United Kingdom,Europe,13
"Saturday, August 15, 2020",United Kingdom,Europe,13
"Sunday, August 16, 2020",United Kingdom,Europe,13
"Monday, August 17, 2020",United Kingdom,Europe,13
"Tuesday, August 18, 2020",United Kingdom,Europe,13
"Wednesday, August 19, 2020",United Kingdom,Europe,13
"Wednesday, January 22, 2020",United Kingdom,Europe,0
"Thursday, January 23, 2020",United Kingdom,Europe,0
"Friday, January 24, 2020",United Kingdom,Europe,0
"Saturday, January 25, 2020",United Kingdom,Europe,0
"Sunday, January 26, 2020",United Kingdom,Europe,0
"Monday, January 27, 2020",United Kingdom,Europe,0
"Tuesday, January 28, 2020",United Kingdom,Europe,0
"Wednesday, January 29, 2020",United Kingdom,Europe,0
"Thursday, January 30, 2020",United Kingdom,Europe,0
"Friday, January 31, 2020",United Kingdom,Europe,0
"Saturday, February 1, 2020",United Kingdom,Europe,0
"Sunday, February 2, 2020",United Kingdom,Europe,0
"Monday, February 3, 2020",United Kingdom,Europe,0
"Tuesday, February 4, 2020",United Kingdom,Europe,0
"Wednesday, February 5, 2020",United Kingdom,Europe,0
"Thursday, February 6, 2020",United Kingdom,Europe,0
"Friday, February 7, 2020",United Kingdom,Europe,0
"Saturday, February 8, 2020",United Kingdom,Europe,0
"Sunday, February 9, 2020",United Kingdom,Europe,0
"Monday, February 10, 2020",United Kingdom,Europe,0
"Tuesday, February 11, 2020",United Kingdom,Europe,0
"Wednesday, February 12, 2020",United Kingdom,Europe,0
"Thursday, February 13, 2020",United Kingdom,Europe,0
"Friday, February 14, 2020",United Kingdom,Europe,0
"Saturday, February 15, 2020",United Kingdom,Europe,0
"Sunday, February 16, 2020",United Kingdom,Europe,0
"Monday, February 17, 2020",United Kingdom,Europe,0
"Tuesday, February 18, 2020",United Kingdom,Europe,0
"Wednesday, February 19, 2020",United Kingdom,Europe,0
"Thursday, February 20, 2020",United Kingdom,Europe,0
"Friday, February 21, 2020",United Kingdom,Europe,0
"Saturday, February 22, 2020",United Kingdom,Europe,0
"Sunday, February 23, 2020",United Kingdom,Europe,0
"Monday, February 24, 2020",United Kingdom,Europe,0
"Tuesday, February 25, 2020",United Kingdom,Europe,0
"Wednesday, February 26, 2020",United Kingdom,Europe,0
"Thursday, February 27, 2020",United Kingdom,Europe,0
"Friday, February 28, 2020",United Kingdom,Europe,0
"Saturday, February 29, 2020",United Kingdom,Europe,0
"Sunday, March 1, 2020",United Kingdom,Europe,0
"Monday, March 2, 2020",United Kingdom,Europe,0
"Tuesday, March 3, 2020",United Kingdom,Europe,0
"Wednesday, March 4, 2020",United Kingdom,Europe,1
"Thursday, March 5, 2020",United Kingdom,Europe,1
"Friday, March 6, 2020",United Kingdom,Europe,1
"Saturday, March 7, 2020",United Kingdom,Europe,1
"Sunday, March 8, 2020",United Kingdom,Europe,1
"Monday, March 9, 2020",United Kingdom,Europe,1
"Tuesday, March 10, 2020",United Kingdom,Europe,1
"Wednesday, March 11, 2020",United Kingdom,Europe,1
"Thursday, March 12, 2020",United Kingdom,Europe,1
"Friday, March 13, 2020",United Kingdom,Europe,1
"Saturday, March 14, 2020",United Kingdom,Europe,1
"Sunday, March 15, 2020",United Kingdom,Europe,1
"Monday, March 16, 2020",United Kingdom,Europe,1
"Tuesday, March 17, 2020",United Kingdom,Europe,3
"Wednesday, March 18, 2020",United Kingdom,Europe,8
"Thursday, March 19, 2020",United Kingdom,Europe,10
"Friday, March 20, 2020",United Kingdom,Europe,10
"Saturday, March 21, 2020",United Kingdom,Europe,10
"Sunday, March 22, 2020",United Kingdom,Europe,15
"Monday, March 23, 2020",United Kingdom,Europe,15
"Tuesday, March 24, 2020",United Kingdom,Europe,15
"Wednesday, March 25, 2020",United Kingdom,Europe,26
"Thursday, March 26, 2020",United Kingdom,Europe,35
"Friday, March 27, 2020",United Kingdom,Europe,55
"Saturday, March 28, 2020",United Kingdom,Europe,56
"Sunday, March 29, 2020",United Kingdom,Europe,65
"Monday, March 30, 2020",United Kingdom,Europe,69
"Tuesday, March 31, 2020",United Kingdom,Europe,69
"Wednesday, April 1, 2020",United Kingdom,Europe,81
"Thursday, April 2, 2020",United Kingdom,Europe,88
"Friday, April 3, 2020",United Kingdom,Europe,95
"Saturday, April 4, 2020",United Kingdom,Europe,98
"Sunday, April 5, 2020",United Kingdom,Europe,103
"Monday, April 6, 2020",United Kingdom,Europe,109
"Tuesday, April 7, 2020",United Kingdom,Europe,113
"Wednesday, April 8, 2020",United Kingdom,Europe,120
"Thursday, April 9, 2020",United Kingdom,Europe,123
"Friday, April 10, 2020",United Kingdom,Europe,127
"Saturday, April 11, 2020",United Kingdom,Europe,129
"Sunday, April 12, 2020",United Kingdom,Europe,129
"Monday, April 13, 2020",United Kingdom,Europe,129
"Tuesday, April 14, 2020",United Kingdom,Europe,129
"Wednesday, April 15, 2020",United Kingdom,Europe,131
"Thursday, April 16, 2020",United Kingdom,Europe,131
"Friday, April 17, 2020",United Kingdom,Europe,132
"Saturday, April 18, 2020",United Kingdom,Europe,132
"Sunday, April 19, 2020",United Kingdom,Europe,132
"Monday, April 20, 2020",United Kingdom,Europe,132
"Tuesday, April 21, 2020",United Kingdom,Europe,132
"Wednesday, April 22, 2020",United Kingdom,Europe,132
"Thursday, April 23, 2020",United Kingdom,Europe,133
"Friday, April 24, 2020",United Kingdom,Europe,133
"Saturday, April 25, 2020",United Kingdom,Europe,136
"Sunday, April 26, 2020",United Kingdom,Europe,141
"Monday, April 27, 2020",United Kingdom,Europe,141
"Tuesday, April 28, 2020",United Kingdom,Europe,141
"Wednesday, April 29, 2020",United Kingdom,Europe,141
"Thursday, April 30, 2020",United Kingdom,Europe,144
"Friday, May 1, 2020",United Kingdom,Europe,144
"Saturday, May 2, 2020",United Kingdom,Europe,144
"Sunday, May 3, 2020",United Kingdom,Europe,144
"Monday, May 4, 2020",United Kingdom,Europe,144
"Tuesday, May 5, 2020",United Kingdom,Europe,144
"Wednesday, May 6, 2020",United Kingdom,Europe,144
"Thursday, May 7, 2020",United Kingdom,Europe,144
"Friday, May 8, 2020",United Kingdom,Europe,146
"Saturday, May 9, 2020",United Kingdom,Europe,146
"Sunday, May 10, 2020",United Kingdom,Europe,146
"Monday, May 11, 2020",United Kingdom,Europe,147
"Tuesday, May 12, 2020",United Kingdom,Europe,148
"Wednesday, May 13, 2020",United Kingdom,Europe,147
"Thursday, May 14, 2020",United Kingdom,Europe,147
"Friday, May 15, 2020",United Kingdom,Europe,147
"Saturday, May 16, 2020",United Kingdom,Europe,147
"Sunday, May 17, 2020",United Kingdom,Europe,147
"Monday, May 18, 2020",United Kingdom,Europe,147
"Tuesday, May 19, 2020",United Kingdom,Europe,147
"Wednesday, May 20, 2020",United Kingdom,Europe,149
"Thursday, May 21, 2020",United Kingdom,Europe,151
"Friday, May 22, 2020",United Kingdom,Europe,151
"Saturday, May 23, 2020",United Kingdom,Europe,152
"Sunday, May 24, 2020",United Kingdom,Europe,154
"Monday, May 25, 2020",United Kingdom,Europe,154
"Tuesday, May 26, 2020",United Kingdom,Europe,154
"Wednesday, May 27, 2020",United Kingdom,Europe,157
"Thursday, May 28, 2020",United Kingdom,Europe,158
"Friday, May 29, 2020",United Kingdom,Europe,161
"Saturday, May 30, 2020",United Kingdom,Europe,169
"Sunday, May 31, 2020",United Kingdom,Europe,170
"Monday, June 1, 2020",United Kingdom,Europe,170
"Tuesday, June 2, 2020",United Kingdom,Europe,172
"Wednesday, June 3, 2020",United Kingdom,Europe,173
"Thursday, June 4, 2020",United Kingdom,Europe,173
"Friday, June 5, 2020",United Kingdom,Europe,174
"Saturday, June 6, 2020",United Kingdom,Europe,175
"Sunday, June 7, 2020",United Kingdom,Europe,176
"Monday, June 8, 2020",United Kingdom,Europe,176
"Tuesday, June 9, 2020",United Kingdom,Europe,176
"Wednesday, June 10, 2020",United Kingdom,Europe,176
"Thursday, June 11, 2020",United Kingdom,Europe,176
"Friday, June 12, 2020",United Kingdom,Europe,176
"Saturday, June 13, 2020",United Kingdom,Europe,176
"Sunday, June 14, 2020",United Kingdom,Europe,176
"Monday, June 15, 2020",United Kingdom,Europe,176
"Tuesday, June 16, 2020",United Kingdom,Europe,176
"Wednesday, June 17, 2020",United Kingdom,Europe,176
"Thursday, June 18, 2020",United Kingdom,Europe,176
"Friday, June 19, 2020",United Kingdom,Europe,176
"Saturday, June 20, 2020",United Kingdom,Europe,176
"Sunday, June 21, 2020",United Kingdom,Europe,176
"Monday, June 22, 2020",United Kingdom,Europe,176
"Tuesday, June 23, 2020",United Kingdom,Europe,176
"Wednesday, June 24, 2020",United Kingdom,Europe,176
"Thursday, June 25, 2020",United Kingdom,Europe,176
"Friday, June 26, 2020",United Kingdom,Europe,176
"Saturday, June 27, 2020",United Kingdom,Europe,177
"Sunday, June 28, 2020",United Kingdom,Europe,177
"Monday, June 29, 2020",United Kingdom,Europe,177
"Tuesday, June 30, 2020",United Kingdom,Europe,177
"Wednesday, July 1, 2020",United Kingdom,Europe,178
"Thursday, July 2, 2020",United Kingdom,Europe,178
"Friday, July 3, 2020",United Kingdom,Europe,178
"Saturday, July 4, 2020",United Kingdom,Europe,178
"Sunday, July 5, 2020",United Kingdom,Europe,179
"Monday, July 6, 2020",United Kingdom,Europe,179
"Tuesday, July 7, 2020",United Kingdom,Europe,179
"Wednesday, July 8, 2020",United Kingdom,Europe,179
"Thursday, July 9, 2020",United Kingdom,Europe,180
"Friday, July 10, 2020",United Kingdom,Europe,180
"Saturday, July 11, 2020",United Kingdom,Europe,180
"Sunday, July 12, 2020",United Kingdom,Europe,180
"Monday, July 13, 2020",United Kingdom,Europe,180
"Tuesday, July 14, 2020",United Kingdom,Europe,180
"Wednesday, July 15, 2020",United Kingdom,Europe,180
"Thursday, July 16, 2020",United Kingdom,Europe,180
"Friday, July 17, 2020",United Kingdom,Europe,180
"Saturday, July 18, 2020",United Kingdom,Europe,180
"Sunday, July 19, 2020",United Kingdom,Europe,180
"Monday, July 20, 2020",United Kingdom,Europe,180
"Tuesday, July 21, 2020",United Kingdom,Europe,180
"Wednesday, July 22, 2020",United Kingdom,Europe,182
"Thursday, July 23, 2020",United Kingdom,Europe,184
"Friday, July 24, 2020",United Kingdom,Europe,184
"Saturday, July 25, 2020",United Kingdom,Europe,185
"Sunday, July 26, 2020",United Kingdom,Europe,185
"Monday, July 27, 2020",United Kingdom,Europe,185
"Tuesday, July 28, 2020",United Kingdom,Europe,186
"Wednesday, July 29, 2020",United Kingdom,Europe,186
"Thursday, July 30, 2020",United Kingdom,Europe,187
"Friday, July 31, 2020",United Kingdom,Europe,187
"Saturday, August 1, 2020",United Kingdom,Europe,188
"Sunday, August 2, 2020",United Kingdom,Europe,188
"Monday, August 3, 2020",United Kingdom,Europe,188
"Tuesday, August 4, 2020",United Kingdom,Europe,189
"Wednesday, August 5, 2020",United Kingdom,Europe,189
"Thursday, August 6, 2020",United Kingdom,Europe,190
"Friday, August 7, 2020",United Kingdom,Europe,190
"Saturday, August 8, 2020",United Kingdom,Europe,197
"Sunday, August 9, 2020",United Kingdom,Europe,201
"Monday, August 10, 2020",United Kingdom,Europe,201
"Tuesday, August 11, 2020",United Kingdom,Europe,202
"Wednesday, August 12, 2020",United Kingdom,Europe,203
"Thursday, August 13, 2020",United Kingdom,Europe,205
"Friday, August 14, 2020",United Kingdom,Europe,206
"Saturday, August 15, 2020",United Kingdom,Europe,209
"Sunday, August 16, 2020",United Kingdom,Europe,215
"Monday, August 17, 2020",United Kingdom,Europe,217
"Tuesday, August 18, 2020",United Kingdom,Europe,222
"Wednesday, August 19, 2020",United Kingdom,Europe,223
"Wednesday, January 22, 2020",United Kingdom,Europe,0
"Thursday, January 23, 2020",United Kingdom,Europe,0
"Friday, January 24, 2020",United Kingdom,Europe,0
"Saturday, January 25, 2020",United Kingdom,Europe,0
"Sunday, January 26, 2020",United Kingdom,Europe,0
"Monday, January 27, 2020",United Kingdom,Europe,0
"Tuesday, January 28, 2020",United Kingdom,Europe,0
"Wednesday, January 29, 2020",United Kingdom,Europe,0
"Thursday, January 30, 2020",United Kingdom,Europe,0
"Friday, January 31, 2020",United Kingdom,Europe,0
"Saturday, February 1, 2020",United Kingdom,Europe,0
"Sunday, February 2, 2020",United Kingdom,Europe,0
"Monday, February 3, 2020",United Kingdom,Europe,0
"Tuesday, February 4, 2020",United Kingdom,Europe,0
"Wednesday, February 5, 2020",United Kingdom,Europe,0
"Thursday, February 6, 2020",United Kingdom,Europe,0
"Friday, February 7, 2020",United Kingdom,Europe,0
"Saturday, February 8, 2020",United Kingdom,Europe,0
"Sunday, February 9, 2020",United Kingdom,Europe,0
"Monday, February 10, 2020",United Kingdom,Europe,0
"Tuesday, February 11, 2020",United Kingdom,Europe,0
"Wednesday, February 12, 2020",United Kingdom,Europe,0
"Thursday, February 13, 2020",United Kingdom,Europe,0
"Friday, February 14, 2020",United Kingdom,Europe,0
"Saturday, February 15, 2020",United Kingdom,Europe,0
"Sunday, February 16, 2020",United Kingdom,Europe,0
"Monday, February 17, 2020",United Kingdom,Europe,0
"Tuesday, February 18, 2020",United Kingdom,Europe,0
"Wednesday, February 19, 2020",United Kingdom,Europe,0
"Thursday, February 20, 2020",United Kingdom,Europe,0
"Friday, February 21, 2020",United Kingdom,Europe,0
"Saturday, February 22, 2020",United Kingdom,Europe,0
"Sunday, February 23, 2020",United Kingdom,Europe,0
"Monday, February 24, 2020",United Kingdom,Europe,0
"Tuesday, February 25, 2020",United Kingdom,Europe,0
"Wednesday, February 26, 2020",United Kingdom,Europe,0
"Thursday, February 27, 2020",United Kingdom,Europe,0
"Friday, February 28, 2020",United Kingdom,Europe,0
"Saturday, February 29, 2020",United Kingdom,Europe,0
"Sunday, March 1, 2020",United Kingdom,Europe,0
"Monday, March 2, 2020",United Kingdom,Europe,0
"Tuesday, March 3, 2020",United Kingdom,Europe,0
"Wednesday, March 4, 2020",United Kingdom,Europe,0
"Thursday, March 5, 2020",United Kingdom,Europe,0
"Friday, March 6, 2020",United Kingdom,Europe,0
"Saturday, March 7, 2020",United Kingdom,Europe,0
"Sunday, March 8, 2020",United Kingdom,Europe,0
"Monday, March 9, 2020",United Kingdom,Europe,0
"Tuesday, March 10, 2020",United Kingdom,Europe,0
"Wednesday, March 11, 2020",United Kingdom,Europe,0
"Thursday, March 12, 2020",United Kingdom,Europe,0
"Friday, March 13, 2020",United Kingdom,Europe,0
"Saturday, March 14, 2020",United Kingdom,Europe,0
"Sunday, March 15, 2020",United Kingdom,Europe,0
"Monday, March 16, 2020",United Kingdom,Europe,0
"Tuesday, March 17, 2020",United Kingdom,Europe,0
"Wednesday, March 18, 2020",United Kingdom,Europe,0
"Thursday, March 19, 2020",United Kingdom,Europe,0
"Friday, March 20, 2020",United Kingdom,Europe,1
"Saturday, March 21, 2020",United Kingdom,Europe,1
"Sunday, March 22, 2020",United Kingdom,Europe,5
"Monday, March 23, 2020",United Kingdom,Europe,13
"Tuesday, March 24, 2020",United Kingdom,Europe,23
"Wednesday, March 25, 2020",United Kingdom,Europe,23
"Thursday, March 26, 2020",United Kingdom,Europe,25
"Friday, March 27, 2020",United Kingdom,Europe,29
"Saturday, March 28, 2020",United Kingdom,Europe,32
"Sunday, March 29, 2020",United Kingdom,Europe,42
"Monday, March 30, 2020",United Kingdom,Europe,49
"Tuesday, March 31, 2020",United Kingdom,Europe,60
"Wednesday, April 1, 2020",United Kingdom,Europe,68
"Thursday, April 2, 2020",United Kingdom,Europe,95
"Friday, April 3, 2020",United Kingdom,Europe,114
"Saturday, April 4, 2020",United Kingdom,Europe,126
"Sunday, April 5, 2020",United Kingdom,Europe,127
"Monday, April 6, 2020",United Kingdom,Europe,139
"Tuesday, April 7, 2020",United Kingdom,Europe,150
"Wednesday, April 8, 2020",United Kingdom,Europe,158
"Thursday, April 9, 2020",United Kingdom,Europe,190
"Friday, April 10, 2020",United Kingdom,Europe,201
"Saturday, April 11, 2020",United Kingdom,Europe,226
"Sunday, April 12, 2020",United Kingdom,Europe,228
"Monday, April 13, 2020",United Kingdom,Europe,242
"Tuesday, April 14, 2020",United Kingdom,Europe,254
"Wednesday, April 15, 2020",United Kingdom,Europe,256
"Thursday, April 16, 2020",United Kingdom,Europe,284
"Friday, April 17, 2020",United Kingdom,Europe,291
"Saturday, April 18, 2020",United Kingdom,Europe,297
"Sunday, April 19, 2020",United Kingdom,Europe,298
"Monday, April 20, 2020",United Kingdom,Europe,300
"Tuesday, April 21, 2020",United Kingdom,Europe,307
"Wednesday, April 22, 2020",United Kingdom,Europe,307
"Thursday, April 23, 2020",United Kingdom,Europe,307
"Friday, April 24, 2020",United Kingdom,Europe,308
"Saturday, April 25, 2020",United Kingdom,Europe,308
"Sunday, April 26, 2020",United Kingdom,Europe,308
"Monday, April 27, 2020",United Kingdom,Europe,308
"Tuesday, April 28, 2020",United Kingdom,Europe,309
"Wednesday, April 29, 2020",United Kingdom,Europe,313
"Thursday, April 30, 2020",United Kingdom,Europe,315
"Friday, May 1, 2020",United Kingdom,Europe,316
"Saturday, May 2, 2020",United Kingdom,Europe,320
"Sunday, May 3, 2020",United Kingdom,Europe,321
"Monday, May 4, 2020",United Kingdom,Europe,325
"Tuesday, May 5, 2020",United Kingdom,Europe,326
"Wednesday, May 6, 2020",United Kingdom,Europe,327
"Thursday, May 7, 2020",United Kingdom,Europe,329
"Friday, May 8, 2020",United Kingdom,Europe,329
"Saturday, May 9, 2020",United Kingdom,Europe,329
"Sunday, May 10, 2020",United Kingdom,Europe,330
"Monday, May 11, 2020",United Kingdom,Europe,330
"Tuesday, May 12, 2020",United Kingdom,Europe,331
"Wednesday, May 13, 2020",United Kingdom,Europe,332
"Thursday, May 14, 2020",United Kingdom,Europe,332
"Friday, May 15, 2020",United Kingdom,Europe,334
"Saturday, May 16, 2020",United Kingdom,Europe,335
"Sunday, May 17, 2020",United Kingdom,Europe,335
"Monday, May 18, 2020",United Kingdom,Europe,335
"Tuesday, May 19, 2020",United Kingdom,Europe,335
"Wednesday, May 20, 2020",United Kingdom,Europe,336
"Thursday, May 21, 2020",United Kingdom,Europe,336
"Friday, May 22, 2020",United Kingdom,Europe,336
"Saturday, May 23, 2020",United Kingdom,Europe,336
"Sunday, May 24, 2020",United Kingdom,Europe,336
"Monday, May 25, 2020",United Kingdom,Europe,336
"Tuesday, May 26, 2020",United Kingdom,Europe,336
"Wednesday, May 27, 2020",United Kingdom,Europe,336
"Thursday, May 28, 2020",United Kingdom,Europe,336
"Friday, May 29, 2020",United Kingdom,Europe,336
"Saturday, May 30, 2020",United Kingdom,Europe,336
"Sunday, May 31, 2020",United Kingdom,Europe,336
"Monday, June 1, 2020",United Kingdom,Europe,336
"Tuesday, June 2, 2020",United Kingdom,Europe,336
"Wednesday, June 3, 2020",United Kingdom,Europe,336
"Thursday, June 4, 2020",United Kingdom,Europe,336
"Friday, June 5, 2020",United Kingdom,Europe,336
"Saturday, June 6, 2020",United Kingdom,Europe,336
"Sunday, June 7, 2020",United Kingdom,Europe,336
"Monday, June 8, 2020",United Kingdom,Europe,336
"Tuesday, June 9, 2020",United Kingdom,Europe,336
"Wednesday, June 10, 2020",United Kingdom,Europe,336
"Thursday, June 11, 2020",United Kingdom,Europe,336
"Friday, June 12, 2020",United Kingdom,Europe,336
"Saturday, June 13, 2020",United Kingdom,Europe,336
"Sunday, June 14, 2020",United Kingdom,Europe,336
"Monday, June 15, 2020",United Kingdom,Europe,336
"Tuesday, June 16, 2020",United Kingdom,Europe,336
"Wednesday, June 17, 2020",United Kingdom,Europe,336
"Thursday, June 18, 2020",United Kingdom,Europe,336
"Friday, June 19, 2020",United Kingdom,Europe,336
"Saturday, June 20, 2020",United Kingdom,Europe,336
"Sunday, June 21, 2020",United Kingdom,Europe,336
"Monday, June 22, 2020",United Kingdom,Europe,336
"Tuesday, June 23, 2020",United Kingdom,Europe,336
"Wednesday, June 24, 2020",United Kingdom,Europe,336
"Thursday, June 25, 2020",United Kingdom,Europe,336
"Friday, June 26, 2020",United Kingdom,Europe,336
"Saturday, June 27, 2020",United Kingdom,Europe,336
"Sunday, June 28, 2020",United Kingdom,Europe,336
"Monday, June 29, 2020",United Kingdom,Europe,336
"Tuesday, June 30, 2020",United Kingdom,Europe,336
"Wednesday, July 1, 2020",United Kingdom,Europe,336
"Thursday, July 2, 2020",United Kingdom,Europe,336
"Friday, July 3, 2020",United Kingdom,Europe,336
"Saturday, July 4, 2020",United Kingdom,Europe,336
"Sunday, July 5, 2020",United Kingdom,Europe,336
"Monday, July 6, 2020",United Kingdom,Europe,336
"Tuesday, July 7, 2020",United Kingdom,Europe,336
"Wednesday, July 8, 2020",United Kingdom,Europe,336
"Thursday, July 9, 2020",United Kingdom,Europe,336
"Friday, July 10, 2020",United Kingdom,Europe,336
"Saturday, July 11, 2020",United Kingdom,Europe,336
"Sunday, July 12, 2020",United Kingdom,Europe,336
"Monday, July 13, 2020",United Kingdom,Europe,336
"Tuesday, July 14, 2020",United Kingdom,Europe,336
"Wednesday, July 15, 2020",United Kingdom,Europe,336
"Thursday, July 16, 2020",United Kingdom,Europe,336
"Friday, July 17, 2020",United Kingdom,Europe,336
"Saturday, July 18, 2020",United Kingdom,Europe,336
"Sunday, July 19, 2020",United Kingdom,Europe,336
"Monday, July 20, 2020",United Kingdom,Europe,336
"Tuesday, July 21, 2020",United Kingdom,Europe,336
"Wednesday, July 22, 2020",United Kingdom,Europe,336
"Thursday, July 23, 2020",United Kingdom,Europe,336
"Friday, July 24, 2020",United Kingdom,Europe,336
"Saturday, July 25, 2020",United Kingdom,Europe,336
"Sunday, July 26, 2020",United Kingdom,Europe,336
"Monday, July 27, 2020",United Kingdom,Europe,336
"Tuesday, July 28, 2020",United Kingdom,Europe,336
"Wednesday, July 29, 2020",United Kingdom,Europe,336
"Thursday, July 30, 2020",United Kingdom,Europe,336
"Friday, July 31, 2020",United Kingdom,Europe,336
"Saturday, August 1, 2020",United Kingdom,Europe,336
"Sunday, August 2, 2020",United Kingdom,Europe,336
"Monday, August 3, 2020",United Kingdom,Europe,336
"Tuesday, August 4, 2020",United Kingdom,Europe,336
"Wednesday, August 5, 2020",United Kingdom,Europe,336
"Thursday, August 6, 2020",United Kingdom,Europe,336
"Friday, August 7, 2020",United Kingdom,Europe,336
"Saturday, August 8, 2020",United Kingdom,Europe,336
"Sunday, August 9, 2020",United Kingdom,Europe,336
"Monday, August 10, 2020",United Kingdom,Europe,336
"Tuesday, August 11, 2020",United Kingdom,Europe,336
"Wednesday, August 12, 2020",United Kingdom,Europe,336
"Thursday, August 13, 2020",United Kingdom,Europe,336
"Friday, August 14, 2020",United Kingdom,Europe,336
"Saturday, August 15, 2020",United Kingdom,Europe,336
"Sunday, August 16, 2020",United Kingdom,Europe,336
"Monday, August 17, 2020",United Kingdom,Europe,336
"Tuesday, August 18, 2020",United Kingdom,Europe,336
"Wednesday, August 19, 2020",United Kingdom,Europe,336
"Wednesday, January 22, 2020",United Kingdom,Europe,0
"Thursday, January 23, 2020",United Kingdom,Europe,0
"Friday, January 24, 2020",United Kingdom,Europe,0
"Saturday, January 25, 2020",United Kingdom,Europe,0
"Sunday, January 26, 2020",United Kingdom,Europe,0
"Monday, January 27, 2020",United Kingdom,Europe,0
"Tuesday, January 28, 2020",United Kingdom,Europe,0
"Wednesday, January 29, 2020",United Kingdom,Europe,0
"Thursday, January 30, 2020",United Kingdom,Europe,0
"Friday, January 31, 2020",United Kingdom,Europe,0
"Saturday, February 1, 2020",United Kingdom,Europe,0
"Sunday, February 2, 2020",United Kingdom,Europe,0
"Monday, February 3, 2020",United Kingdom,Europe,0
"Tuesday, February 4, 2020",United Kingdom,Europe,0
"Wednesday, February 5, 2020",United Kingdom,Europe,0
"Thursday, February 6, 2020",United Kingdom,Europe,0
"Friday, February 7, 2020",United Kingdom,Europe,0
"Saturday, February 8, 2020",United Kingdom,Europe,0
