"","date","country","continent","value"
"53064",2020-05-03,"United Kingdom","Europe",13
"53065",2020-05-04,"United Kingdom","Europe",13
"53066",2020-05-05,"United Kingdom","Europe",13
"53067",2020-05-06,"United Kingdom","Europe",13
"53068",2020-05-07,"United Kingdom","Europe",13
"53069",2020-05-08,"United Kingdom","Europe",13
"53070",2020-05-09,"United Kingdom","Europe",13
"53071",2020-05-10,"United Kingdom","Europe",13
"53072",2020-05-11,"United Kingdom","Europe",13
"53073",2020-05-12,"United Kingdom","Europe",13
"53074",2020-05-13,"United Kingdom","Europe",13
"53075",2020-05-14,"United Kingdom","Europe",13
"53076",2020-05-15,"United Kingdom","Europe",13
"53077",2020-05-16,"United Kingdom","Europe",13
"53078",2020-05-17,"United Kingdom","Europe",13
"53079",2020-05-18,"United Kingdom","Europe",13
"53080",2020-05-19,"United Kingdom","Europe",13
"53081",2020-05-20,"United Kingdom","Europe",13
"53082",2020-05-21,"United Kingdom","Europe",13
"53083",2020-05-22,"United Kingdom","Europe",13
"53084",2020-05-23,"United Kingdom","Europe",13
"53085",2020-05-24,"United Kingdom","Europe",13
"53086",2020-05-25,"United Kingdom","Europe",13
"53087",2020-05-26,"United Kingdom","Europe",13
"53088",2020-05-27,"United Kingdom","Europe",13
"53089",2020-05-28,"United Kingdom","Europe",13
"53090",2020-05-29,"United Kingdom","Europe",13
"53091",2020-05-30,"United Kingdom","Europe",13
"53092",2020-05-31,"United Kingdom","Europe",13
"53093",2020-06-01,"United Kingdom","Europe",13
"53094",2020-06-02,"United Kingdom","Europe",13
"53095",2020-06-03,"United Kingdom","Europe",13
"53096",2020-06-04,"United Kingdom","Europe",13
"53097",2020-06-05,"United Kingdom","Europe",13
"53098",2020-06-06,"United Kingdom","Europe",13
"53099",2020-06-07,"United Kingdom","Europe",13
"53100",2020-06-08,"United Kingdom","Europe",13
"53101",2020-06-09,"United Kingdom","Europe",13
"53102",2020-06-10,"United Kingdom","Europe",13
"53103",2020-06-11,"United Kingdom","Europe",13
"53104",2020-06-12,"United Kingdom","Europe",13
"53105",2020-06-13,"United Kingdom","Europe",13
"53106",2020-06-14,"United Kingdom","Europe",13
"53107",2020-06-15,"United Kingdom","Europe",13
"53108",2020-06-16,"United Kingdom","Europe",13
"53109",2020-06-17,"United Kingdom","Europe",13
"53110",2020-06-18,"United Kingdom","Europe",13
"53111",2020-06-19,"United Kingdom","Europe",13
"53112",2020-06-20,"United Kingdom","Europe",13
"53113",2020-06-21,"United Kingdom","Europe",13
"53114",2020-06-22,"United Kingdom","Europe",13
"53115",2020-06-23,"United Kingdom","Europe",13
"53116",2020-06-24,"United Kingdom","Europe",13
"53117",2020-06-25,"United Kingdom","Europe",13
"53118",2020-06-26,"United Kingdom","Europe",13
"53119",2020-06-27,"United Kingdom","Europe",13
"53120",2020-06-28,"United Kingdom","Europe",13
"53121",2020-06-29,"United Kingdom","Europe",13
"53122",2020-06-30,"United Kingdom","Europe",13
"53123",2020-07-01,"United Kingdom","Europe",13
"53124",2020-07-02,"United Kingdom","Europe",13
"53125",2020-07-03,"United Kingdom","Europe",13
"53126",2020-07-04,"United Kingdom","Europe",13
"53127",2020-07-05,"United Kingdom","Europe",13
"53128",2020-07-06,"United Kingdom","Europe",13
"53129",2020-07-07,"United Kingdom","Europe",13
"53130",2020-07-08,"United Kingdom","Europe",13
"53131",2020-07-09,"United Kingdom","Europe",13
"53132",2020-07-10,"United Kingdom","Europe",13
"53133",2020-07-11,"United Kingdom","Europe",13
"53134",2020-07-12,"United Kingdom","Europe",13
"53135",2020-07-13,"United Kingdom","Europe",13
"53136",2020-07-14,"United Kingdom","Europe",13
"53137",2020-07-15,"United Kingdom","Europe",13
"53138",2020-07-16,"United Kingdom","Europe",13
"53139",2020-07-17,"United Kingdom","Europe",13
"53140",2020-07-18,"United Kingdom","Europe",13
"53141",2020-07-19,"United Kingdom","Europe",13
"53142",2020-07-20,"United Kingdom","Europe",13
"53143",2020-07-21,"United Kingdom","Europe",13
"53144",2020-07-22,"United Kingdom","Europe",13
"53145",2020-07-23,"United Kingdom","Europe",13
"53146",2020-07-24,"United Kingdom","Europe",13
"53147",2020-07-25,"United Kingdom","Europe",13
"53148",2020-07-26,"United Kingdom","Europe",13
"53149",2020-07-27,"United Kingdom","Europe",13
"53150",2020-07-28,"United Kingdom","Europe",13
"53151",2020-07-29,"United Kingdom","Europe",13
"53152",2020-07-30,"United Kingdom","Europe",13
"53153",2020-07-31,"United Kingdom","Europe",13
"53154",2020-08-01,"United Kingdom","Europe",13
"53155",2020-08-02,"United Kingdom","Europe",13
"53156",2020-08-03,"United Kingdom","Europe",13
"53157",2020-08-04,"United Kingdom","Europe",13
"53158",2020-08-05,"United Kingdom","Europe",13
"53159",2020-08-06,"United Kingdom","Europe",13
"53160",2020-08-07,"United Kingdom","Europe",13
"53161",2020-08-08,"United Kingdom","Europe",13
"53162",2020-08-09,"United Kingdom","Europe",13
"53163",2020-08-10,"United Kingdom","Europe",13
"53164",2020-08-11,"United Kingdom","Europe",13
"53165",2020-08-12,"United Kingdom","Europe",13
"53166",2020-08-13,"United Kingdom","Europe",13
"53167",2020-08-14,"United Kingdom","Europe",13
"53168",2020-08-15,"United Kingdom","Europe",13
"53169",2020-08-16,"United Kingdom","Europe",13
"53170",2020-08-17,"United Kingdom","Europe",13
"53171",2020-08-18,"United Kingdom","Europe",13
"53172",2020-08-19,"United Kingdom","Europe",13
"53173",2020-01-22,"United Kingdom","Europe",0
"53174",2020-01-23,"United Kingdom","Europe",0
"53175",2020-01-24,"United Kingdom","Europe",0
"53176",2020-01-25,"United Kingdom","Europe",0
"53177",2020-01-26,"United Kingdom","Europe",0
"53178",2020-01-27,"United Kingdom","Europe",0
"53179",2020-01-28,"United Kingdom","Europe",0
"53180",2020-01-29,"United Kingdom","Europe",0
"53181",2020-01-30,"United Kingdom","Europe",0
"53182",2020-01-31,"United Kingdom","Europe",0
"53183",2020-02-01,"United Kingdom","Europe",0
"53184",2020-02-02,"United Kingdom","Europe",0
"53185",2020-02-03,"United Kingdom","Europe",0
"53186",2020-02-04,"United Kingdom","Europe",0
"53187",2020-02-05,"United Kingdom","Europe",0
"53188",2020-02-06,"United Kingdom","Europe",0
"53189",2020-02-07,"United Kingdom","Europe",0
"53190",2020-02-08,"United Kingdom","Europe",0
"53191",2020-02-09,"United Kingdom","Europe",0
"53192",2020-02-10,"United Kingdom","Europe",0
"53193",2020-02-11,"United Kingdom","Europe",0
"53194",2020-02-12,"United Kingdom","Europe",0
"53195",2020-02-13,"United Kingdom","Europe",0
"53196",2020-02-14,"United Kingdom","Europe",0
"53197",2020-02-15,"United Kingdom","Europe",0
"53198",2020-02-16,"United Kingdom","Europe",0
"53199",2020-02-17,"United Kingdom","Europe",0
"53200",2020-02-18,"United Kingdom","Europe",0
"53201",2020-02-19,"United Kingdom","Europe",0
"53202",2020-02-20,"United Kingdom","Europe",0
"53203",2020-02-21,"United Kingdom","Europe",0
"53204",2020-02-22,"United Kingdom","Europe",0
"53205",2020-02-23,"United Kingdom","Europe",0
"53206",2020-02-24,"United Kingdom","Europe",0
"53207",2020-02-25,"United Kingdom","Europe",0
"53208",2020-02-26,"United Kingdom","Europe",0
"53209",2020-02-27,"United Kingdom","Europe",0
"53210",2020-02-28,"United Kingdom","Europe",0
"53211",2020-02-29,"United Kingdom","Europe",0
"53212",2020-03-01,"United Kingdom","Europe",0
"53213",2020-03-02,"United Kingdom","Europe",0
"53214",2020-03-03,"United Kingdom","Europe",0
"53215",2020-03-04,"United Kingdom","Europe",1
"53216",2020-03-05,"United Kingdom","Europe",1
"53217",2020-03-06,"United Kingdom","Europe",1
"53218",2020-03-07,"United Kingdom","Europe",1
"53219",2020-03-08,"United Kingdom","Europe",1
"53220",2020-03-09,"United Kingdom","Europe",1
"53221",2020-03-10,"United Kingdom","Europe",1
"53222",2020-03-11,"United Kingdom","Europe",1
"53223",2020-03-12,"United Kingdom","Europe",1
"53224",2020-03-13,"United Kingdom","Europe",1
"53225",2020-03-14,"United Kingdom","Europe",1
"53226",2020-03-15,"United Kingdom","Europe",1
"53227",2020-03-16,"United Kingdom","Europe",1
"53228",2020-03-17,"United Kingdom","Europe",3
"53229",2020-03-18,"United Kingdom","Europe",8
"53230",2020-03-19,"United Kingdom","Europe",10
"53231",2020-03-20,"United Kingdom","Europe",10
"53232",2020-03-21,"United Kingdom","Europe",10
"53233",2020-03-22,"United Kingdom","Europe",15
"53234",2020-03-23,"United Kingdom","Europe",15
"53235",2020-03-24,"United Kingdom","Europe",15
"53236",2020-03-25,"United Kingdom","Europe",26
"53237",2020-03-26,"United Kingdom","Europe",35
"53238",2020-03-27,"United Kingdom","Europe",55
"53239",2020-03-28,"United Kingdom","Europe",56
"53240",2020-03-29,"United Kingdom","Europe",65
"53241",2020-03-30,"United Kingdom","Europe",69
"53242",2020-03-31,"United Kingdom","Europe",69
"53243",2020-04-01,"United Kingdom","Europe",81
"53244",2020-04-02,"United Kingdom","Europe",88
"53245",2020-04-03,"United Kingdom","Europe",95
"53246",2020-04-04,"United Kingdom","Europe",98
"53247",2020-04-05,"United Kingdom","Europe",103
"53248",2020-04-06,"United Kingdom","Europe",109
"53249",2020-04-07,"United Kingdom","Europe",113
"53250",2020-04-08,"United Kingdom","Europe",120
"53251",2020-04-09,"United Kingdom","Europe",123
"53252",2020-04-10,"United Kingdom","Europe",127
"53253",2020-04-11,"United Kingdom","Europe",129
"53254",2020-04-12,"United Kingdom","Europe",129
"53255",2020-04-13,"United Kingdom","Europe",129
"53256",2020-04-14,"United Kingdom","Europe",129
"53257",2020-04-15,"United Kingdom","Europe",131
"53258",2020-04-16,"United Kingdom","Europe",131
"53259",2020-04-17,"United Kingdom","Europe",132
"53260",2020-04-18,"United Kingdom","Europe",132
"53261",2020-04-19,"United Kingdom","Europe",132
"53262",2020-04-20,"United Kingdom","Europe",132
"53263",2020-04-21,"United Kingdom","Europe",132
"53264",2020-04-22,"United Kingdom","Europe",132
"53265",2020-04-23,"United Kingdom","Europe",133
"53266",2020-04-24,"United Kingdom","Europe",133
"53267",2020-04-25,"United Kingdom","Europe",136
"53268",2020-04-26,"United Kingdom","Europe",141
"53269",2020-04-27,"United Kingdom","Europe",141
"53270",2020-04-28,"United Kingdom","Europe",141
"53271",2020-04-29,"United Kingdom","Europe",141
"53272",2020-04-30,"United Kingdom","Europe",144
"53273",2020-05-01,"United Kingdom","Europe",144
"53274",2020-05-02,"United Kingdom","Europe",144
"53275",2020-05-03,"United Kingdom","Europe",144
"53276",2020-05-04,"United Kingdom","Europe",144
"53277",2020-05-05,"United Kingdom","Europe",144
"53278",2020-05-06,"United Kingdom","Europe",144
"53279",2020-05-07,"United Kingdom","Europe",144
"53280",2020-05-08,"United Kingdom","Europe",146
"53281",2020-05-09,"United Kingdom","Europe",146
"53282",2020-05-10,"United Kingdom","Europe",146
"53283",2020-05-11,"United Kingdom","Europe",147
"53284",2020-05-12,"United Kingdom","Europe",148
"53285",2020-05-13,"United Kingdom","Europe",147
"53286",2020-05-14,"United Kingdom","Europe",147
"53287",2020-05-15,"United Kingdom","Europe",147
"53288",2020-05-16,"United Kingdom","Europe",147
"53289",2020-05-17,"United Kingdom","Europe",147
"53290",2020-05-18,"United Kingdom","Europe",147
"53291",2020-05-19,"United Kingdom","Europe",147
"53292",2020-05-20,"United Kingdom","Europe",149
"53293",2020-05-21,"United Kingdom","Europe",151
"53294",2020-05-22,"United Kingdom","Europe",151
"53295",2020-05-23,"United Kingdom","Europe",152
"53296",2020-05-24,"United Kingdom","Europe",154
"53297",2020-05-25,"United Kingdom","Europe",154
"53298",2020-05-26,"United Kingdom","Europe",154
"53299",2020-05-27,"United Kingdom","Europe",157
"53300",2020-05-28,"United Kingdom","Europe",158
"53301",2020-05-29,"United Kingdom","Europe",161
"53302",2020-05-30,"United Kingdom","Europe",169
"53303",2020-05-31,"United Kingdom","Europe",170
"53304",2020-06-01,"United Kingdom","Europe",170
"53305",2020-06-02,"United Kingdom","Europe",172
"53306",2020-06-03,"United Kingdom","Europe",173
"53307",2020-06-04,"United Kingdom","Europe",173
"53308",2020-06-05,"United Kingdom","Europe",174
"53309",2020-06-06,"United Kingdom","Europe",175
"53310",2020-06-07,"United Kingdom","Europe",176
"53311",2020-06-08,"United Kingdom","Europe",176
"53312",2020-06-09,"United Kingdom","Europe",176
"53313",2020-06-10,"United Kingdom","Europe",176
"53314",2020-06-11,"United Kingdom","Europe",176
"53315",2020-06-12,"United Kingdom","Europe",176
"53316",2020-06-13,"United Kingdom","Europe",176
"53317",2020-06-14,"United Kingdom","Europe",176
"53318",2020-06-15,"United Kingdom","Europe",176
"53319",2020-06-16,"United Kingdom","Europe",176
"53320",2020-06-17,"United Kingdom","Europe",176
"53321",2020-06-18,"United Kingdom","Europe",176
"53322",2020-06-19,"United Kingdom","Europe",176
"53323",2020-06-20,"United Kingdom","Europe",176
"53324",2020-06-21,"United Kingdom","Europe",176
"53325",2020-06-22,"United Kingdom","Europe",176
"53326",2020-06-23,"United Kingdom","Europe",176
"53327",2020-06-24,"United Kingdom","Europe",176
"53328",2020-06-25,"United Kingdom","Europe",176
"53329",2020-06-26,"United Kingdom","Europe",176
"53330",2020-06-27,"United Kingdom","Europe",177
"53331",2020-06-28,"United Kingdom","Europe",177
"53332",2020-06-29,"United Kingdom","Europe",177
"53333",2020-06-30,"United Kingdom","Europe",177
"53334",2020-07-01,"United Kingdom","Europe",178
"53335",2020-07-02,"United Kingdom","Europe",178
"53336",2020-07-03,"United Kingdom","Europe",178
"53337",2020-07-04,"United Kingdom","Europe",178
"53338",2020-07-05,"United Kingdom","Europe",179
"53339",2020-07-06,"United Kingdom","Europe",179
"53340",2020-07-07,"United Kingdom","Europe",179
"53341",2020-07-08,"United Kingdom","Europe",179
"53342",2020-07-09,"United Kingdom","Europe",180
"53343",2020-07-10,"United Kingdom","Europe",180
"53344",2020-07-11,"United Kingdom","Europe",180
"53345",2020-07-12,"United Kingdom","Europe",180
"53346",2020-07-13,"United Kingdom","Europe",180
"53347",2020-07-14,"United Kingdom","Europe",180
"53348",2020-07-15,"United Kingdom","Europe",180
"53349",2020-07-16,"United Kingdom","Europe",180
"53350",2020-07-17,"United Kingdom","Europe",180
"53351",2020-07-18,"United Kingdom","Europe",180
"53352",2020-07-19,"United Kingdom","Europe",180
"53353",2020-07-20,"United Kingdom","Europe",180
"53354",2020-07-21,"United Kingdom","Europe",180
"53355",2020-07-22,"United Kingdom","Europe",182
"53356",2020-07-23,"United Kingdom","Europe",184
"53357",2020-07-24,"United Kingdom","Europe",184
"53358",2020-07-25,"United Kingdom","Europe",185
"53359",2020-07-26,"United Kingdom","Europe",185
"53360",2020-07-27,"United Kingdom","Europe",185
"53361",2020-07-28,"United Kingdom","Europe",186
"53362",2020-07-29,"United Kingdom","Europe",186
"53363",2020-07-30,"United Kingdom","Europe",187
"53364",2020-07-31,"United Kingdom","Europe",187
"53365",2020-08-01,"United Kingdom","Europe",188
"53366",2020-08-02,"United Kingdom","Europe",188
"53367",2020-08-03,"United Kingdom","Europe",188
"53368",2020-08-04,"United Kingdom","Europe",189
"53369",2020-08-05,"United Kingdom","Europe",189
"53370",2020-08-06,"United Kingdom","Europe",190
"53371",2020-08-07,"United Kingdom","Europe",190
"53372",2020-08-08,"United Kingdom","Europe",197
"53373",2020-08-09,"United Kingdom","Europe",201
"53374",2020-08-10,"United Kingdom","Europe",201
"53375",2020-08-11,"United Kingdom","Europe",202
"53376",2020-08-12,"United Kingdom","Europe",203
"53377",2020-08-13,"United Kingdom","Europe",205
"53378",2020-08-14,"United Kingdom","Europe",206
"53379",2020-08-15,"United Kingdom","Europe",209
"53380",2020-08-16,"United Kingdom","Europe",215
"53381",2020-08-17,"United Kingdom","Europe",217
"53382",2020-08-18,"United Kingdom","Europe",222
"53383",2020-08-19,"United Kingdom","Europe",223
"53384",2020-01-22,"United Kingdom","Europe",0
"53385",2020-01-23,"United Kingdom","Europe",0
"53386",2020-01-24,"United Kingdom","Europe",0
"53387",2020-01-25,"United Kingdom","Europe",0
"53388",2020-01-26,"United Kingdom","Europe",0
"53389",2020-01-27,"United Kingdom","Europe",0
"53390",2020-01-28,"United Kingdom","Europe",0
"53391",2020-01-29,"United Kingdom","Europe",0
"53392",2020-01-30,"United Kingdom","Europe",0
"53393",2020-01-31,"United Kingdom","Europe",0
"53394",2020-02-01,"United Kingdom","Europe",0
"53395",2020-02-02,"United Kingdom","Europe",0
"53396",2020-02-03,"United Kingdom","Europe",0
"53397",2020-02-04,"United Kingdom","Europe",0
"53398",2020-02-05,"United Kingdom","Europe",0
"53399",2020-02-06,"United Kingdom","Europe",0
"53400",2020-02-07,"United Kingdom","Europe",0
"53401",2020-02-08,"United Kingdom","Europe",0
"53402",2020-02-09,"United Kingdom","Europe",0
"53403",2020-02-10,"United Kingdom","Europe",0
"53404",2020-02-11,"United Kingdom","Europe",0
"53405",2020-02-12,"United Kingdom","Europe",0
"53406",2020-02-13,"United Kingdom","Europe",0
"53407",2020-02-14,"United Kingdom","Europe",0
"53408",2020-02-15,"United Kingdom","Europe",0
"53409",2020-02-16,"United Kingdom","Europe",0
"53410",2020-02-17,"United Kingdom","Europe",0
"53411",2020-02-18,"United Kingdom","Europe",0
"53412",2020-02-19,"United Kingdom","Europe",0
"53413",2020-02-20,"United Kingdom","Europe",0
"53414",2020-02-21,"United Kingdom","Europe",0
"53415",2020-02-22,"United Kingdom","Europe",0
"53416",2020-02-23,"United Kingdom","Europe",0
"53417",2020-02-24,"United Kingdom","Europe",0
"53418",2020-02-25,"United Kingdom","Europe",0
"53419",2020-02-26,"United Kingdom","Europe",0
"53420",2020-02-27,"United Kingdom","Europe",0
"53421",2020-02-28,"United Kingdom","Europe",0
"53422",2020-02-29,"United Kingdom","Europe",0
"53423",2020-03-01,"United Kingdom","Europe",0
"53424",2020-03-02,"United Kingdom","Europe",0
"53425",2020-03-03,"United Kingdom","Europe",0
"53426",2020-03-04,"United Kingdom","Europe",0
"53427",2020-03-05,"United Kingdom","Europe",0
"53428",2020-03-06,"United Kingdom","Europe",0
"53429",2020-03-07,"United Kingdom","Europe",0
"53430",2020-03-08,"United Kingdom","Europe",0
"53431",2020-03-09,"United Kingdom","Europe",0
"53432",2020-03-10,"United Kingdom","Europe",0
"53433",2020-03-11,"United Kingdom","Europe",0
"53434",2020-03-12,"United Kingdom","Europe",0
"53435",2020-03-13,"United Kingdom","Europe",0
"53436",2020-03-14,"United Kingdom","Europe",0
"53437",2020-03-15,"United Kingdom","Europe",0
"53438",2020-03-16,"United Kingdom","Europe",0
"53439",2020-03-17,"United Kingdom","Europe",0
"53440",2020-03-18,"United Kingdom","Europe",0
"53441",2020-03-19,"United Kingdom","Europe",0
"53442",2020-03-20,"United Kingdom","Europe",1
"53443",2020-03-21,"United Kingdom","Europe",1
"53444",2020-03-22,"United Kingdom","Europe",5
"53445",2020-03-23,"United Kingdom","Europe",13
"53446",2020-03-24,"United Kingdom","Europe",23
"53447",2020-03-25,"United Kingdom","Europe",23
"53448",2020-03-26,"United Kingdom","Europe",25
"53449",2020-03-27,"United Kingdom","Europe",29
"53450",2020-03-28,"United Kingdom","Europe",32
"53451",2020-03-29,"United Kingdom","Europe",42
"53452",2020-03-30,"United Kingdom","Europe",49
"53453",2020-03-31,"United Kingdom","Europe",60
"53454",2020-04-01,"United Kingdom","Europe",68
"53455",2020-04-02,"United Kingdom","Europe",95
"53456",2020-04-03,"United Kingdom","Europe",114
"53457",2020-04-04,"United Kingdom","Europe",126
"53458",2020-04-05,"United Kingdom","Europe",127
"53459",2020-04-06,"United Kingdom","Europe",139
"53460",2020-04-07,"United Kingdom","Europe",150
"53461",2020-04-08,"United Kingdom","Europe",158
"53462",2020-04-09,"United Kingdom","Europe",190
"53463",2020-04-10,"United Kingdom","Europe",201
"53464",2020-04-11,"United Kingdom","Europe",226
"53465",2020-04-12,"United Kingdom","Europe",228
"53466",2020-04-13,"United Kingdom","Europe",242
"53467",2020-04-14,"United Kingdom","Europe",254
"53468",2020-04-15,"United Kingdom","Europe",256
"53469",2020-04-16,"United Kingdom","Europe",284
"53470",2020-04-17,"United Kingdom","Europe",291
"53471",2020-04-18,"United Kingdom","Europe",297
"53472",2020-04-19,"United Kingdom","Europe",298
"53473",2020-04-20,"United Kingdom","Europe",300
"53474",2020-04-21,"United Kingdom","Europe",307
"53475",2020-04-22,"United Kingdom","Europe",307
"53476",2020-04-23,"United Kingdom","Europe",307
"53477",2020-04-24,"United Kingdom","Europe",308
"53478",2020-04-25,"United Kingdom","Europe",308
"53479",2020-04-26,"United Kingdom","Europe",308
"53480",2020-04-27,"United Kingdom","Europe",308
"53481",2020-04-28,"United Kingdom","Europe",309
"53482",2020-04-29,"United Kingdom","Europe",313
"53483",2020-04-30,"United Kingdom","Europe",315
"53484",2020-05-01,"United Kingdom","Europe",316
"53485",2020-05-02,"United Kingdom","Europe",320
"53486",2020-05-03,"United Kingdom","Europe",321
"53487",2020-05-04,"United Kingdom","Europe",325
"53488",2020-05-05,"United Kingdom","Europe",326
"53489",2020-05-06,"United Kingdom","Europe",327
"53490",2020-05-07,"United Kingdom","Europe",329
"53491",2020-05-08,"United Kingdom","Europe",329
"53492",2020-05-09,"United Kingdom","Europe",329
"53493",2020-05-10,"United Kingdom","Europe",330
"53494",2020-05-11,"United Kingdom","Europe",330
"53495",2020-05-12,"United Kingdom","Europe",331
"53496",2020-05-13,"United Kingdom","Europe",332
"53497",2020-05-14,"United Kingdom","Europe",332
"53498",2020-05-15,"United Kingdom","Europe",334
"53499",2020-05-16,"United Kingdom","Europe",335
"53500",2020-05-17,"United Kingdom","Europe",335
"53501",2020-05-18,"United Kingdom","Europe",335
"53502",2020-05-19,"United Kingdom","Europe",335
"53503",2020-05-20,"United Kingdom","Europe",336
"53504",2020-05-21,"United Kingdom","Europe",336
"53505",2020-05-22,"United Kingdom","Europe",336
"53506",2020-05-23,"United Kingdom","Europe",336
"53507",2020-05-24,"United Kingdom","Europe",336
"53508",2020-05-25,"United Kingdom","Europe",336
"53509",2020-05-26,"United Kingdom","Europe",336
"53510",2020-05-27,"United Kingdom","Europe",336
"53511",2020-05-28,"United Kingdom","Europe",336
"53512",2020-05-29,"United Kingdom","Europe",336
"53513",2020-05-30,"United Kingdom","Europe",336
"53514",2020-05-31,"United Kingdom","Europe",336
"53515",2020-06-01,"United Kingdom","Europe",336
"53516",2020-06-02,"United Kingdom","Europe",336
"53517",2020-06-03,"United Kingdom","Europe",336
"53518",2020-06-04,"United Kingdom","Europe",336
"53519",2020-06-05,"United Kingdom","Europe",336
"53520",2020-06-06,"United Kingdom","Europe",336
"53521",2020-06-07,"United Kingdom","Europe",336
"53522",2020-06-08,"United Kingdom","Europe",336
"53523",2020-06-09,"United Kingdom","Europe",336
"53524",2020-06-10,"United Kingdom","Europe",336
"53525",2020-06-11,"United Kingdom","Europe",336
"53526",2020-06-12,"United Kingdom","Europe",336
"53527",2020-06-13,"United Kingdom","Europe",336
"53528",2020-06-14,"United Kingdom","Europe",336
"53529",2020-06-15,"United Kingdom","Europe",336
"53530",2020-06-16,"United Kingdom","Europe",336
"53531",2020-06-17,"United Kingdom","Europe",336
"53532",2020-06-18,"United Kingdom","Europe",336
"53533",2020-06-19,"United Kingdom","Europe",336
"53534",2020-06-20,"United Kingdom","Europe",336
"53535",2020-06-21,"United Kingdom","Europe",336
"53536",2020-06-22,"United Kingdom","Europe",336
"53537",2020-06-23,"United Kingdom","Europe",336
"53538",2020-06-24,"United Kingdom","Europe",336
"53539",2020-06-25,"United Kingdom","Europe",336
"53540",2020-06-26,"United Kingdom","Europe",336
"53541",2020-06-27,"United Kingdom","Europe",336
"53542",2020-06-28,"United Kingdom","Europe",336
"53543",2020-06-29,"United Kingdom","Europe",336
"53544",2020-06-30,"United Kingdom","Europe",336
"53545",2020-07-01,"United Kingdom","Europe",336
"53546",2020-07-02,"United Kingdom","Europe",336
"53547",2020-07-03,"United Kingdom","Europe",336
"53548",2020-07-04,"United Kingdom","Europe",336
"53549",2020-07-05,"United Kingdom","Europe",336
"53550",2020-07-06,"United Kingdom","Europe",336
"53551",2020-07-07,"United Kingdom","Europe",336
"53552",2020-07-08,"United Kingdom","Europe",336
"53553",2020-07-09,"United Kingdom","Europe",336
"53554",2020-07-10,"United Kingdom","Europe",336
"53555",2020-07-11,"United Kingdom","Europe",336
"53556",2020-07-12,"United Kingdom","Europe",336
"53557",2020-07-13,"United Kingdom","Europe",336
"53558",2020-07-14,"United Kingdom","Europe",336
"53559",2020-07-15,"United Kingdom","Europe",336
"53560",2020-07-16,"United Kingdom","Europe",336
"53561",2020-07-17,"United Kingdom","Europe",336
"53562",2020-07-18,"United Kingdom","Europe",336
"53563",2020-07-19,"United Kingdom","Europe",336
"53564",2020-07-20,"United Kingdom","Europe",336
"53565",2020-07-21,"United Kingdom","Europe",336
"53566",2020-07-22,"United Kingdom","Europe",336
"53567",2020-07-23,"United Kingdom","Europe",336
"53568",2020-07-24,"United Kingdom","Europe",336
"53569",2020-07-25,"United Kingdom","Europe",336
"53570",2020-07-26,"United Kingdom","Europe",336
"53571",2020-07-27,"United Kingdom","Europe",336
"53572",2020-07-28,"United Kingdom","Europe",336
"53573",2020-07-29,"United Kingdom","Europe",336
"53574",2020-07-30,"United Kingdom","Europe",336
"53575",2020-07-31,"United Kingdom","Europe",336
"53576",2020-08-01,"United Kingdom","Europe",336
"53577",2020-08-02,"United Kingdom","Europe",336
"53578",2020-08-03,"United Kingdom","Europe",336
"53579",2020-08-04,"United Kingdom","Europe",336
"53580",2020-08-05,"United Kingdom","Europe",336
"53581",2020-08-06,"United Kingdom","Europe",336
"53582",2020-08-07,"United Kingdom","Europe",336
"53583",2020-08-08,"United Kingdom","Europe",336
"53584",2020-08-09,"United Kingdom","Europe",336
"53585",2020-08-10,"United Kingdom","Europe",336
"53586",2020-08-11,"United Kingdom","Europe",336
"53587",2020-08-12,"United Kingdom","Europe",336
"53588",2020-08-13,"United Kingdom","Europe",336
"53589",2020-08-14,"United Kingdom","Europe",336
"53590",2020-08-15,"United Kingdom","Europe",336
"53591",2020-08-16,"United Kingdom","Europe",336
"53592",2020-08-17,"United Kingdom","Europe",336
"53593",2020-08-18,"United Kingdom","Europe",336
"53594",2020-08-19,"United Kingdom","Europe",336
"53595",2020-01-22,"United Kingdom","Europe",0
"53596",2020-01-23,"United Kingdom","Europe",0
"53597",2020-01-24,"United Kingdom","Europe",0
"53598",2020-01-25,"United Kingdom","Europe",0
"53599",2020-01-26,"United Kingdom","Europe",0
"53600",2020-01-27,"United Kingdom","Europe",0
"53601",2020-01-28,"United Kingdom","Europe",0
"53602",2020-01-29,"United Kingdom","Europe",0
"53603",2020-01-30,"United Kingdom","Europe",0
"53604",2020-01-31,"United Kingdom","Europe",0
"53605",2020-02-01,"United Kingdom","Europe",0
"53606",2020-02-02,"United Kingdom","Europe",0
"53607",2020-02-03,"United Kingdom","Europe",0
"53608",2020-02-04,"United Kingdom","Europe",0
"53609",2020-02-05,"United Kingdom","Europe",0
"53610",2020-02-06,"United Kingdom","Europe",0
"53611",2020-02-07,"United Kingdom","Europe",0
"53612",2020-02-08,"United Kingdom","Europe",0
"53613",2020-02-09,"United Kingdom","Europe",0
"53614",2020-02-10,"United Kingdom","Europe",0
"53615",2020-02-11,"United Kingdom","Europe",0
"53616",2020-02-12,"United Kingdom","Europe",0
"53617",2020-02-13,"United Kingdom","Europe",0
"53618",2020-02-14,"United Kingdom","Europe",0
"53619",2020-02-15,"United Kingdom","Europe",0
"53620",2020-02-16,"United Kingdom","Europe",0
"53621",2020-02-17,"United Kingdom","Europe",0
"53622",2020-02-18,"United Kingdom","Europe",0
