id,nom_bureau,categorie,Code_postal,ville,Code_INSEE,lat,lng,latlong
01250A,ROCQUIGNY RP,Relais poste commer??ant,8220,ROCQUIGNY,8366,49.69029,4.2481,49.69029
04293A,VILLARS AP,Agence postale communale,24530,VILLARS,24582,45.420291,0.751873,45.420291
00281A,VILLENEUVE SUR AISNE,Bureau de Poste,2190,VILLENEUVE SUR AISNE,2360,49.434498,3.964872,49.434498
01261A,TAGNON AP,Agence postale communale,8300,TAGNON,8435,49.43823932,4.290535512,49.43823932
04295A,VILLEFRANCHE DU PERIGORD BP,Bureau de Poste,24550,VILLEFRANCHE DU PERIGORD,24585,44.629224,1.08055,44.629224
00282A,GUISE,Bureau de Poste,2120,GUISE,2361,49.899871,3.627264,49.899871
01264A,TOURNES BP,Bureau de Poste,8090,TOURNES,8457,49.795815,4.636401,49.795815
04297A,BERGERAC VALETTE BP,Bureau de Poste,24100,BERGERAC,24037,44.858295,0.473326,44.858295
00285A,LEHAUCOURT AP,Agence postale communale,2420,LEHAUCOURT,2374,49.917741,3.277685,49.917741
01267A,VIREUX MOLHAIN BP,Bureau de Poste,8320,VIREUX MOLHAIN,8486,50.085868,4.724549,50.085868
04307A,BOULAZAC BP,Bureau de Poste,24750,BOULAZAC,24053,45.181398,0.761702,45.181398
00287A,HOLNON BP,Bureau de Poste,2760,HOLNON,2382,49.8605,3.21398,49.8605
01270A,VRIGNE AUX BOIS BP,Bureau de Poste,8330,VRIGNE AUX BOIS,8491,49.736578,4.850356,49.736578
04309A,BESANCON CHATEAUFARINE BP,Bureau de Poste,25000,BESANCON,25056,47.2157,5.946,47.2157
00295A,LESQUIELLES SAINT GERMAIN RP,Relais poste commer??ant,2120,LESQUIELLES ST GERMAIN,2422,49.924085,3.624222,49.924085
01277A,CHARLEVILLE MEZIERES HOUILLERE BP,Bureau de Poste,8000,CHARLEVILLE MEZIERES,8105,49.7825,4.7106,49.7825
04330A,BESANCON DEMANGEL BP,Bureau de Poste,25000,BESANCON,25056,47.243998,6.009595,47.243998
00302A,MENNEVRET AP,Agence postale communale,2630,MENNEVRET,2476,49.98378233,3.555288379,49.98378233
01284A,CHARLEVILLE MEZ RONDE COUTURE BP,Bureau de Poste,8000,CHARLEVILLE MEZIERES,8105,49.747799,4.72374,49.747799
04338A,BOURGUIGNON AP,Agence postale communale,25150,BOURGUIGNON,25082,47.41100945,6.775219297,47.41100945
00303A,MERCIN ET VAUX APC AP,Agence postale communale,2200,MERCIN ET VAUX,2477,49.375496,3.277138,49.375496
01293A,AUZAT AP,Agence postale communale,9220,AUZAT,9030,42.767146,1.480251,42.767146
04339A,BOUSSIERES AP,Agence postale communale,25320,BOUSSIERES,25084,47.161,5.9021,47.161
00309A,MONTBREHAIN AP,Agence postale communale,2110,MONTBREHAIN,2500,49.966588,3.34784,49.966588
01294A,ENCAMP AP,Agence postale communale,9920,ENCAMP,9920,42.53311,1.57789,42.53311
04342A,CENDREY AP,Agence postale communale,25640,CENDREY,25107,47.40361507,6.245322835,47.40361507
00320A,NEUVE MAISON AP,Agence postale communale,2500,NEUVE MAISON,2544,49.930109,4.033002,49.930109
01296A,LA MASSANA AP,Agence postale communale,9920,LA MASSANA,9920,42.54526,1.51855,42.54526
04350A,COLOMBIER FONTAINE BP,Bureau de Poste,25260,COLOMBIER FONTAINE,25159,47.452581,6.689964,47.452581
00327A,OULCHY LE CHATEAU BP,Bureau de Poste,2210,OULCHY LE CHATEAU,2580,49.203221,3.366951,49.203221
01300A,LA BASTIDE DE BESPLAS AP,Agence postale communale,9350,LA BASTIDE DE BESPLAS,9038,43.167075,1.275445,43.167075
04366A,FESCHES LE CHATEL AP,Agence postale communale,25490,FESCHES LE CHATEL,25237,47.5225,6.9123,47.5225
00328B,SAINT PIERRE D OLERON RPT1 RP,Agence postale intercommunale,17650,ST DENIS D OLERON,17323,46.0243114,-1.3849057,46.0243114
01305A,BEDEILHAC ET AYNAT AP,Agence postale communale,9400,BEDEILHAC ET AYNAT,9045,42.873447,1.564538,42.873447
04375A,GILLEY AP,Agence postale communale,25650,GILLEY,25271,47.0473,6.4787,47.0473
00329B,SAINT PIERRE D OLERON RPT2 RP,Agence postale intercommunale,17650,ST DENIS D OLERON,17323,46.0243114,-1.3849057,46.0243114
01312A,LES BORDES SUR LEZ AP,Agence postale communale,9800,BORDES UCHENTEIN,9062,42.84374,1.02587,42.84374
04379A,GRAND CHARMONT BP,Bureau de Poste,25200,GRAND CHARMONT,25284,47.525991,6.825572,47.525991
00332A,POUILLY SUR SERRE AP,Agence postale communale,2270,POUILLY SUR SERRE,2617,49.681259,3.590046,49.681259
01313A,LES CABANNES BP,Bureau de Poste,9310,LES CABANNES,9070,42.785073,1.685867,42.785073
04387A,LABERGEMENT STE MARIE BP,Bureau de Poste,25160,LABERGEMENT STE MARIE,25320,46.772956,6.280741,46.772956
00347A,SAINT SIMON AP,Agence postale communale,2640,ST SIMON,2694,49.743341,3.171704,49.743341
01317A,CARLA BAYLE BP,Bureau de Poste,9130,CARLA BAYLE,9079,43.149912,1.393584,43.149912
04390A,LANDRESSE AP,Agence postale communale,25530,LANDRESSE,25325,47.257198,6.469699,47.257198
00353A,SOISSONS SAINT MARTIN,Bureau de Poste,2200,SOISSONS,2722,49.380118,3.327984,49.380118
01336A,LAVELANET,Bureau de Poste,9300,LAVELANET,9160,42.931463,1.84646,42.931463
04392A,LEVIER BP,Bureau de Poste,25270,LEVIER,25334,46.953639,6.116539,46.953639
00357A,TROSLY LOIRE AP,Agence postale communale,2300,TROSLY LOIRE,2750,49.517095,3.226857,49.517095
01339A,LESPARROU AP,Agence postale communale,9300,LESPARROU,9165,42.93056453,1.904232406,42.93056453
04395A,LONGEVILLES MONT D OR RP,Relais poste commer??ant,25370,LONGEVILLES MONT D OR,25348,46.7633,6.3291,46.7633
00362A,VAUX ANDIGNY AP,Agence postale communale,2110,VAUX ANDIGNY,2769,50.023832,3.514033,50.023832
01344A,MAZERES BP,Bureau de Poste,9270,MAZERES,9185,43.25133,1.677598,43.25133
04401A,MATHAY AP,Agence postale communale,25700,MATHAY,25370,47.437496,6.786034,47.437496
00363A,VENDEUIL AP,Agence postale communale,2800,VENDEUIL,2775,49.71617,3.35238,49.71617
01345A,MERCENAC AP,Agence postale communale,9160,MERCENAC,9187,43.040293,1.078576,43.040293
04409A,MONTENOIS AP,Agence postale communale,25260,MONTENOIS,25394,47.494492,6.664375,47.494492
00367A,VERSIGNY APC AP,Agence postale communale,2800,VERSIGNY,2788,49.6528,3.4359,49.6528
01351A,MONTGAILHARD BP,Bureau de Poste,9330,MONTGAILLARD,9207,42.934146,1.633802,42.934146
04416A,NAISEY LES GRANGES AP,Agence postale communale,25360,NAISEY LES GRANGES,25417,47.2115585,6.236945456,47.2115585
00374A,VOUEL AP,Agence postale communale,2700,TERGNIER,2738,49.657998,3.278995,49.657998
01353A,NALZEN AP,Agence postale communale,9300,NALZEN,9215,42.916952,1.75783,42.916952
04417A,LES PREMIERS SAPINS RP,Relais poste commer??ant,25580,LES PREMIERS SAPINS,25424,47.093851,6.340933,47.093851
00375A,WASSIGNY AP,Agence postale communale,2630,WASSIGNY,2830,50.013264,3.59925,50.013264
01355A,ORGIBET AP,Agence postale communale,9800,ORGIBET,9219,42.93358,0.93603,42.93358
